date,text
2020-09-08 01:51:31,RT @hughhewitt: My new @WashingtonPost column focuses on Friday’s announcement of the Kosovo-Serbia accord and MSM inability to focus on cr…
2020-09-08 01:47:12,RT @AdamLaxalt: 🚨 🚨 @realDonaldTrump is coming to Nevada for rally events in Reno and Las Vegas! This double stop shows how important winni…
2020-09-08 01:46:44,"This guy is given the answer to questions, which he reads from his teleprompter. Is Donna  involved in this scam? Could you imagine if I got caught doing this. The media will never report this scam (FAKE) candidate. Sad! https://t.co/ywvgsZAmEd"
2020-09-08 01:39:16,"RT @DonaldJTrumpJr: Wow, an Air Force vet calls Biden out for voting for the Iraq War

""We are wondering why we should vote for someone who…"
2020-09-08 01:37:14,"RT @EricTrump: Trump boat parade in Pensacola Florida! #KeepAmericaGreat 
🇺🇸🇺🇸🇺🇸
 https://t.co/3UjOJNPIcC"
2020-09-08 01:36:47,RT @Rasmussen_Poll: HUGE NUMBERS: Trump Approval Surges to 52% - Black Voter Approval Jumps to 45% in Race Against Joe Biden https://t.co/P…
2020-09-08 01:36:31,RT @EricTrump: 🇺🇸🇺🇸🇺🇸
2020-09-08 01:35:20,Winners All! https://t.co/2R5qutk0W8
2020-09-08 01:33:26,Congratulations Erica. Fantastic WIN! https://t.co/WAHIg0VnEv
2020-09-08 01:31:36,"RT @TrumpStudents: This San Diego, California boat parade for @realDonaldTrump is HUGE https://t.co/1QboKtIUc0"
2020-09-08 01:30:13,RT @EricTrump: Jupiter Florida!!! https://t.co/PjCbAHDw1y
2020-09-08 01:18:30,Get Out and Vote for Corky Messner (@CorkyForSenate)! https://t.co/F2t0SMiwLr
2020-09-08 01:18:11,Get Out and Vote for Matt @Mowers! https://t.co/WIZxJQUJxJ
2020-09-07 23:20:38,"RT @TVNewsHQ: “Look at the Dow go!” Fox Business host reacts as 1.37 million jobs are created according to new figures out this morning, wi…"
2020-09-07 23:14:11,"RT @TVNewsHQ: President Trump says the questions that the media ask to Joe Biden ""were meant for a child."" https://t.co/Sn9ZSneCxn"
2020-09-07 23:13:17,RT @TVNewsHQ: Fox’s @greggutfeld on Atlantic’s story: “Don’t you find it the least bit questionable that the Biden campaign - perhaps the s…
2020-09-07 23:10:40,"RT @PeteHegseth: This Atlantic “story” is nothing but a textbook Leftist hit-job. Always anonymous. Always coordinated. And, as we’ve seen…"
2020-09-07 23:10:31,"RT @TVNewsHQ: “When it comes to Donald Trump, the media is an attack dog. When it comes to Joe Biden, the media is a lap dog” — GOP strateg…"
2020-09-07 23:09:49,RT @TVNewsHQ: Fox News’ @JesseBWatters: “Something very mysterious is happening here in America. There’s a campaign to program you — you’re…
2020-09-07 23:09:34,RT @TVNewsHQ: Fox’s @JesseBWatters on violence in Dem cities: “Biden is tacitly acknowledging Democrats are committing crime and says ‘we’l…
2020-09-07 23:09:22,"RT @TVNewsHQ: “It’s like the hacks all got the same memo. Find a calm street, take a picture, and use it to declare four million miles of A…"
2020-09-07 23:06:38,RT @TVNewsHQ: Mainstream media “exposed for trying to have it both ways” — Fox News guest @gayletrotter on the media firestorm over Preside…
2020-09-07 23:04:39,Great job Erin. Just a 4 year continuation of the Great American Hoax! https://t.co/ZFY4JEGfPZ
2020-09-07 23:00:20,"The Fake News knows that Sleepy Joe doesn’t have a clue, and they want to protect his Radical Left Democrat enablers. He is so bad for the USA! https://t.co/saiRilw6xi"
2020-09-07 22:54:30,RT @TVNewsHQ: Nancy Pelosi appeared on MSNBC's ‘AM Joy’ on Sunday when there were ZERO questions about her salon visit and disrespect for C…
2020-09-07 22:54:03,RT @TVNewsHQ: Watch: YouTube has become “a key battleground for the Trump campaign” — The Hill’s media reporter @JoeConchaTV tells Fox http…
2020-09-07 22:50:51,".@CNN IS FAKE NEWS, and all smart people know that! https://t.co/fqykkHxmx5"
2020-09-07 22:47:33,RT @TVNewsHQ: President Trump says the press “should be ashamed of themselves” for ignoring Hunter Biden allegedly using his father’s offic…
2020-09-07 22:44:52,RT @TVNewsHQ: Watch: Fox News’ @GeraldoRivera slams The Atlantic and Dems for “conjuring up” a “hit job” against President @realDonaldTrump…
2020-09-07 22:43:07,RT @TVNewsHQ: Fox’s @jessebwatters hits Dems for not trusting Trump on Covid vaccine: “They are undermining confidence in the exact vaccine…
2020-09-07 22:42:59,"RT @TVNewsHQ: Awkward. Kamala Harris just got introduced for media questions and says: ""I think we're all done.” https://t.co/dBf57SzwMd"
2020-09-07 22:30:32,"Congratulations to Dustin Johnson @DJohnsonPGA on not only a great winning streak and golf season, but on capping it off with a fantastic @PGA Tour Championship and becoming the 2020 FEDEXCUP Champion. Dustin is a true WINNER in so many ways!"
2020-09-07 17:18:55,https://t.co/FpWDpppwqa
2020-09-07 16:49:56,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump https://t.co/RXrpKhdPb1 via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!"
2020-09-07 16:24:30,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!"
2020-09-07 16:13:43,"RT @realDonaldTrump: 10.6 Million Jobs Created In Just 4 Months, A Record!!!"
2020-09-07 16:13:22,"RT @realDonaldTrump: Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other co…"
2020-09-07 16:12:59,"RT @realDonaldTrump: Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Ma…"
2020-09-07 15:44:54,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!"
2020-09-07 15:03:47,"Biggest and Fastest Financial Recovery In History. Next year will be the best ever, unless a Sleepy person, who wants to massively raise your taxes, gets in. I’m which case, CRASH!!!"
2020-09-07 14:09:29,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?"
2020-09-07 14:02:09,"10.6 Million Jobs Created In Just 4 Months, A Record!!!"
2020-09-07 13:59:28,"Biden Underperforming! @OANN What else is new, the story of his life."
2020-09-07 13:53:38,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election https://t.co/LmXVsqOJzP via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!
2020-09-07 13:38:36,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!"
2020-09-07 13:26:39,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!"
2020-09-07 12:27:39,"RT @AlwaysActions: Protest To Defund The Police
Request Police For Protection https://t.co/h7q2olEvsx"
2020-09-07 12:27:00,"RT @AlwaysActions: Retweet If You Will Always
Stand For The National Anthem https://t.co/nopkRfkmxZ"
2020-09-07 12:25:59,A so-called peaceful protest! https://t.co/RYchH5x5cS
2020-09-07 12:24:01,RT @AlwaysActions: Black Man Exposes #BlackLivesMatter https://t.co/hplnIXCS71
2020-09-07 12:22:17,"RT @AlwaysActions: Jewish trump fans dancing at a
wedding wearing “I ❤️ TRUMP”
and “Trump 2020” T-shirts https://t.co/3VLYw2XVuA"
2020-09-07 12:21:31,Thank you! https://t.co/IFOflRdk4q
2020-09-07 12:19:03,"RT @AlwaysActions: The Socialist Mainstream Media:
White Man attacked by an Illegal
Alien and Racist Reporter https://t.co/Gtjxrcd4Km"
2020-09-07 12:16:16,"RT @AlwaysActions: The reason why President
Donald J. Trump Was elected
as President, and the reason
why he will be elected again https://t…"
2020-09-07 12:12:55,"RT @AlwaysActions: NBA Legend Michael Jordan:
'I can no longer stay silent' https://t.co/CZT052ZAcW"
2020-09-07 12:12:04,RT @Bewater57249897: @DonaldJTrumpJr https://t.co/dvKdSbEp6T
2020-09-07 12:11:50,RT @AlwaysActions: Police Officer saves baby's life https://t.co/DYDu0x7TiH
2020-09-07 12:10:51,RT @AlwaysActions: Black Man Exposes #BlackLivesMatter https://t.co/vtJ2yJEcho
2020-09-07 12:10:19,"RT @DonaldJTrumpJr: Joe Biden's supporters are destroying communities across America. #BidenRiots

https://t.co/t5VbCfFG2G"
2020-09-07 01:03:01,"RT @DonaldJTrumpJr: Trump fixed the VA after Obama-Biden left it in shambles/scandal

Trump is trying to end forever wars. Biden voted for…"
2020-09-07 01:02:42,"RT @HerschelWalker: ⁦@JoeBiden⁩ came to office 1973! 6 Term Senator, 2 Term VP - what did he do for African Americans? Remember ""Black and…"
2020-09-07 01:01:32,"RT @Surabees: It says everything about how broken the media is that after @JeffreyGoldberg helped lie this nation into the Iraq War, he was…"
2020-09-07 01:00:00,RT @DonaldJTrumpJr: “Peaceful Riots” “Peaceful Looting” and “Peaceful Arson”
2020-09-07 00:59:16,RT @DonaldJTrumpJr: Thousands of Americans died and even more came home wounded because career politicians like Joe Biden voted to send the…
2020-09-07 00:43:39,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!"
2020-09-06 22:43:01,https://t.co/M6kPbwcyQw
2020-09-06 22:42:17,https://t.co/h78XwnW5dM
2020-09-06 21:40:47,https://t.co/PNqAvoGReK
2020-09-06 20:11:47,RT @EricTrump: Thank you to all of our incredible friends at the @NHRA U.S. Nationals in Indianapolis! We love and appreciate you — @realDo…
2020-09-06 20:11:12,Our Economy and Jobs are doing really well. Next Year will be a Record Setter. Stay Tuned!
2020-09-06 19:05:00,Lunacy! https://t.co/Jp3gwIWARi
2020-09-06 18:37:15,RT @realDonaldTrump: Congratulations to the U.S. Marshals on a job well done in Portland. LAW &amp; ORDER!
2020-09-06 18:37:12,"RT @realDonaldTrump: Nancy Pelosi said she got “set up” by the owner (a very good one) of a beauty parlor. If so, how will she do in negoti…"
2020-09-06 18:32:14,RT @DanScavino: https://t.co/pl5eQZb3uK
2020-09-06 18:32:02,These are the Democrats “peaceful protests”. Sick! https://t.co/8NpRepi8UY
2020-09-06 18:30:20,RT @DanScavino: Peaceful protestors in SE Portland this evening...https://t.co/2MIGuQkhNz
2020-09-06 18:30:13,RT @DanScavino: https://t.co/bj5tjrOoeh
2020-09-06 18:30:05,RT @DanScavino: https://t.co/ngm3O6RZ5O
2020-09-06 17:07:19,RT @kevinomccarthy: A great nation because of great people. I’m proud to stand with @realdonaldtrump and to work for YOU. #RNC2020 🇺🇸 https…
2020-09-06 15:25:16,"Big Ten Football is looking really good, but may lose Michigan, Illinois, and Maryland because of those Governors’ ridiculous lack of interest or political support. They will play without them?"
2020-09-06 13:37:41,"The Democrats, together with the corrupt Fake News Media, have launched a massive Disinformation Campaign the likes of which has never been seen before. They will say anything, like their recent lies about me and the Military, and hope that it sticks... But #MAGA gets it!"
2020-09-06 12:34:49,"Department of Education is looking at this. If so, they will not be funded! https://t.co/dHsw6Y6Y3M"
2020-09-06 12:32:04,"RT @DanCrenshawTX: The Governor is understating the success of his policies. 

Hospitalizations are at 4,203, the lowest it’s been since Ju…"
2020-09-06 12:31:24,"RT @GOPLeader: Joe Biden likes to say “No miracle is coming.”  But it’s not a miracle.

It’s SCIENCE.

And thankfully we have a president w…"
2020-09-06 12:31:05,The Democrats know that they are creating havoc on Election night. This is what they want. WE WILL WIN! https://t.co/BkPYHwsRTr
2020-09-06 10:48:47,"Steve Jobs would not be happy that his wife is wasting  money he left her on a failing Radical Left Magazine that is run by a con man (Goldberg) and spews FAKE NEWS &amp; HATE. Call her, write her, let her know how you feel!!! https://t.co/wwuoP85bQE"
2020-09-06 10:34:14,RT @charliekirk11: I see more Trump signs than Biden signs in California.
2020-09-06 10:33:20,RT @charliekirk11: All the lockdowns must end immediately.
2020-09-06 10:32:08,RT @charliekirk11: Joe Biden was the most corrupt Vice President in American history.
2020-09-06 10:31:59,RT @charliekirk11: We knocked on thousands of doors for Trump in North Carolina today with @TrumpStudents. Biden has no ground game. The Pr…
2020-09-06 10:29:42,"RT @charliekirk11: Finally able to share!

I’m excited to announce that my new podcast THE CHARLIE KIRK SHOW launches this Wednesday exclus…"
2020-09-06 10:29:08,"....fix it, and fast. The current recipient has no chance, and won’t even try. As I have often said, Baltimore is last in everything, WHAT THE HELL DO YOU HAVE TO LOSE! Kimberly is fully Endorsed by me, something I do not do lightly. Take advantage of it and MAKE BALTIMORE GREAT!"
2020-09-06 10:29:07,"....Baltimore will turn around, and I will help. Crime will go way down, money and jobs will pour in. Life will be MUCH better because Kimberly really cares. The Dems have had 100 years and they gave you nothing but heartache. Baltimore is the WORST IN NATION, Kimberly will.."
2020-09-06 10:29:07,"Be smart Baltimore! You have been ripped off for years by the Democrats, &amp; gotten nothing but poverty &amp; crime. It will only get worse UNLESS YOU ELECT KIMBERLY KLACIK TO CONGRESS. She brings with her the power &amp; ECONOMIC STRENGTH OF THE REPUBLICAN PARTY. She works sooo hard...."
2020-09-06 04:55:46,RT @BrandonStraka: Black Lives Matter in Dallas is marching to the jailhouse for the BLM attacker in this video. He is allegedly being held…
2020-09-06 04:42:08,RT @Lrihendry: There is no responsible way to minimize the significant damage that fake news presents to American society. They are indeed…
2020-09-06 04:40:59,"RT @Lrihendry: Joe was impressive saying:

""There's nothing we can do when we work together.""

😳"
2020-09-06 04:36:34,RT @realDonaldTrump: Trump Orders Purge of ‘Critical Race Theory‘ from Federal Agencies https://t.co/ygXcTXRHsQ via @BreitbartNews  This is…
2020-09-06 04:35:21,"RT @LATAMforTRUMP: LATAM FOR TRUMP pays tribute to President @realDonaldTrump , the best story in the US. On November 3, history is ours an…"
2020-09-06 04:32:50,"RT @Lrihendry: New ad by the Biden camp suggesting President Trump will deplete Social Security by 2023, receives four Pinocchios from WAPO…"
2020-09-06 04:31:20,"RT @Lrihendry: @realDonaldTrump They are eaten alive by hate for our President &amp; his voters! 

They care more about illegal immigrants than…"
2020-09-06 04:30:48,RT @Travistritt: Anyone who personally knew Elvis will tell you that he absolutely loved the black community and the black community loved…
2020-09-06 03:51:10,RT @RealDeanCain: I admit it -- I laughed.
2020-09-06 03:47:18,https://t.co/OzYzLQ2FQp
2020-09-06 03:40:09,https://t.co/QO66XieSfR
2020-09-06 03:39:19,https://t.co/7NVLPL1cRF
2020-09-06 03:37:09,https://t.co/coUG9tPUCi
2020-09-06 03:37:09,https://t.co/xD8iKKVHLg
2020-09-06 03:32:03,"Wish I could join you, but totally focused on November 3rd. Thank you! #MAGA https://t.co/bZ31JCgz99"
2020-09-06 03:24:58,Congratulations to the U.S. Marshals on a job well done in Portland. LAW &amp; ORDER!
2020-09-05 20:16:10,"Nancy Pelosi said she got “set up” by the owner (a very good one) of a beauty parlor. If so, how will she do in negotiations against President Xi of China, President Putin of Russia, or Kim Jong Un of North Korea. Not so well, I suspect, but far better than Joe Hiden’ would do!"
2020-09-05 20:08:03,Thank you! https://t.co/TgVkWA7irF
2020-09-05 19:54:30,"RT @QuickTake: LIVE: “These things could only happen under a Trump administration … it’s happened in the Balkans, it’s happened in the Midd…"
2020-09-05 19:53:37,RT @AP: Serbia and Kosovo announce that they have normalized economic ties as part of U.S.-brokered discussions that also include Serbia mo…
2020-09-05 18:19:39,https://t.co/P8bokc3wEU
2020-09-05 16:45:14,RT @markknoller: Pres announces major breakthrough toward normalization of economic relations between Kosovo and Serbia. Calls it a first s…
2020-09-05 12:54:14,"Great job @PeteHegseth, one of a kind! @foxandfriends"
2020-09-05 12:47:10,Not any more! https://t.co/7Z2wxA6K13
2020-09-05 12:46:32,RT @DrKarlynB: YESSSSSSSSSS!!!!!!!!!! Look what you did @realchrisrufo!
2020-09-05 12:46:28,"RT @DrKarlynB: Seriously this is so incredibly important. As an I/O psychologist, I’ve seen the results of these trainings. Not only are th…"
2020-09-05 12:45:10,"RT @EmeraldRobinson: Trump Tells Federal Government to Stop Anti-American Training on Critical Race Theory!

You're welcome, America. https…"
2020-09-05 12:44:28,RT @mirandadevine: Bravo! Trump Bans Federal Money From Funding Far-Left Anti-American ‘Critical Race Theory’  https://t.co/Q5YQ5pELnR
2020-09-05 12:44:09,"RT @SwipeWright: WHITE HOUSE: ""The divisive, false, and demeaning propaganda of the critical race theory movement is contrary to all we sta…"
2020-09-05 12:43:54,RT @tomascol: WOW. @realDonaldTrump has ordered all federal agencies to “cease and desist” any government training programs that include an…
2020-09-05 12:43:27,RT @DC_Draino: The tides are finally turning against critical race theory
2020-09-05 12:43:07,"RT @stillgray: Trump is banning Critical Race Theory in the federal government. No more of this garbage, especially not on taxpayer dollars."
2020-09-05 12:41:11,RT @realDailyWire: BREAKING: Trump Bans Federal Money From Funding Far-Left Anti-American ‘Critical Race Theory’ https://t.co/t292f4LSkq ht…
2020-09-05 12:41:03,"RT @HalleyBorderCol: omg, Trump is halting all government critical race theory training!

This is amazing.
https://t.co/UsV4OhVBsW https://…"
2020-09-05 12:40:54,RT @glennbeck: Yet another very important difference between ⁦@realDonaldTrump⁩ and #BeijingBiden.  Thank you mr president for understandin…
2020-09-05 12:40:21,"RT @MarinaMedvin: 🔥 Trump’s administration cracks down on racist teachings in various executive branch agencies: “divisive, false, and deme…"
2020-09-05 12:40:07,RT @theblaze: Breaking: President @realDonaldTrump orders defunding of 'un-American propaganda' teaching white privilege and critical race…
2020-09-05 12:39:36,"RT @PhilipWegmann: NEW: Trump to go to war with ""critical race theory,"" demands federal agencies identify and then strip funding for traini…"
2020-09-05 12:38:46,RT @DavidJHarrisJr: The President and his Administration are fully committed to the fair and equal treatment of all individuals in the Unit…
2020-09-05 12:38:21,"RT @realchrisrufo: On Tuesday, I called on the President to abolish critical race theory in the federal government. Tonight, he delivered.…"
2020-09-05 12:36:49,RT @RussVought45: The days of taxpayer funded indoctrination trainings that sow division and racism are over. Under the direction of @POTUS…
2020-09-05 12:33:08,RT @ColumbiaBugle: @realDonaldTrump @BreitbartNews Sorry liberals! How to be Anti-White 101 is permanently cancelled! https://t.co/mqSzy32K…
2020-09-05 12:31:20,"....This reminds me of the Dirty Dossier, which was pushed hard by John McCain, &amp; then with a thud turned out to be a total fraud. So many other scams also. The Radical Far Left is VICIOUS, they will do or say anything to win. But they won’t, we will WIN, &amp; have four great years!"
2020-09-05 12:31:19,"You work so hard for the military, from completely rebuilding a depleted mess that was left by OBiden, to fixing a broken V.A. and fighting for large scale military pay raises, and then a slimeball reporter, maybe working with disgruntled people, makes up such a horrible charge.."
2020-09-05 12:13:19,"Letters from so many coaches, athletes and others pushed hard for this. I agree, has done so much for so many! https://t.co/XTSFEoxyAM"
2020-09-05 11:52:06,Trump Orders Purge of ‘Critical Race Theory‘ from Federal Agencies https://t.co/ygXcTXRHsQ via @BreitbartNews  This is a sickness that cannot be allowed to continue. Please report any sightings so we can quickly extinguish!
2020-09-05 04:28:06,"RT @KellyannePolls: More #economicrecovery highlights:

4th straight month of 1m + jobs added

2nd largest drop ever in unemployment for wo…"
2020-09-05 04:27:53,RT @FrankLuntz: “Trump received 28% of the Hispanic vote four years ago. But a fresh national ⁦@QuinnipiacPoll⁩ pegged the president’s supp…
2020-09-05 04:26:23,RT @TrumpWarRoom: Fox News' John Roberts says two people he spoke with refuted the false Atlantic magazine story. https://t.co/2cvgxLDVL6 h…
2020-09-05 04:26:07,So true! https://t.co/0f8hl4vhCS
2020-09-05 04:25:06,"RT @NatalieJHarp: We are living a GREAT AMERICAN STORY—only because you are in it, President @realDonaldTrump!

“Every time I think of you,…"
2020-09-05 04:22:16,Nice flag! https://t.co/Mab6n7TBzg
2020-09-05 04:17:16,RT @realDonaldTrump: THANK YOU! #MAGA https://t.co/1vMZMmm6KZ
2020-09-05 04:17:13,RT @realDonaldTrump: The United States of America will NOT be cutting funding to @starsandstripes magazine under my watch. It will continue…
2020-09-05 04:13:29,RT @SarahHuckabee: The Atlantic story on @realDonaldTrump is total BS. I was actually there and one of the people part of the discussion -…
2020-09-05 04:13:25,RT @SarahHuckabee: These were some of the moments I witnessed the President show his heart and demonstrate how much he respects the selfles…
2020-09-05 04:09:24,"RT @JHoganGidley: Thanks for another powerful Police endorsement! 

@realDonaldTrump DEFENDS the police. 
Biden DEFUNDS the police.

Presid…"
2020-09-05 04:09:03,RT @JHoganGidley: My response to the horrible lies from anonymous “sources” in the Atlantic: https://t.co/uHtgJvrwCb
2020-09-05 04:08:48,"RT @JHoganGidley: Thanks to @realDonaldTrump's economic policies and leadership, America added 1.4 million jobs last month! 

The United St…"
2020-09-05 04:04:28,"RT @GreggJarrett: ??? Biden: ‘CoVID has Taken This Year, More than 100 Years, Look… The Lives, When You Think About it!’ https://t.co/Awx2g…"
2020-09-05 04:03:43,"RT @mschlapp: The Losers and Suckers work for the Atlantic. 

They are colluding w the socialists to stop Trump. 

The more the swamp and t…"
2020-09-05 04:03:25,RT @mschlapp: This election is much more than a decision between @JoeBiden  &amp; @realDonaldTrump. This election determines whether America wi…
2020-09-05 04:03:11,"RT @mschlapp: .@PamBondi is disgusted by the socialist, big city mayors refusing to allow @realDonaldTrump to help protect American citizen…"
2020-09-05 04:02:02,RT @SharylAttkisson: 3-“President Trump Is Only the Third US President to Spend Thanksgiving with US Troops in a Combat Zone or US Troops A…
2020-09-05 04:02:02,"RT @SharylAttkisson: 2-Melania Trump Became the First First Lady to Spend Christmastime Visiting US Troops in a War Zone. (Thanksgiving, to…"
2020-09-05 04:02:02,"RT @SharylAttkisson: 4-Trump Is the Only US President to Visit the Troops in a Combat Zone So Close to Christmas Day.

President Trump Is t…"
2020-09-05 04:02:02,"RT @SharylAttkisson: 1-In fairness, did you know the following that nobody reported?
Trump Is One of Only Three US Presidents to Spend Than…"
2020-09-05 04:02:02,RT @SharylAttkisson: 6-More about all of that in my new book SLANTED: HOW THE NEWS MEDIA TAUGHT US TO LOVE CENSORSHIP AND HATE JOURNALISM.…
2020-09-05 04:02:02,RT @SharylAttkisson: 5-He is the only president to be the subject of false news stories by by NBC and Newsweek that each claimed he was gol…
2020-09-05 03:59:53,Thank you Mark! https://t.co/pLpJBFnyNz
2020-09-05 03:58:35,"RT @Cameron_Gray: ""Thank you"" - Trump campaign ad team"
2020-09-05 03:56:48,Thank you to our wonderful First Lady! https://t.co/NSrfVgvbMF
2020-09-05 03:55:00,RT @SharylAttkisson: 3-He is also under attack by pharmaceutical industry for his landmark executive order that says US pharma companies ha…
2020-09-05 03:54:27,RT @SharylAttkisson: 2-Trump's actions and talk of ending Afghan war and drawing down troops in Germany have not made him popular among the…
2020-09-05 03:53:39,"RT @HSajwanization: I have no personal interest with Mr. Trump, nor I am an American, but this gesture really moved me !! Thank you @realDo…"
2020-09-05 03:37:19,First Lady Melania Trump Hits Back: ‘The Atlantic Story Is Not True‘ https://t.co/M0iG6zmmTV via @BreitbartNews
2020-09-05 03:33:25,Pollak: The Stunning Synergy of The Atlantic‘s Anonymous Attack on Trump https://t.co/gDvXXn9tcH via @BreitbartNews Fake writer Goldberg is considered “the unofficial stenographer of the Obama White House”.
2020-09-05 03:24:16,"Owner of Salon Visited by Pelosi Raises over $220,000 on GoFundMe https://t.co/jKoSRtvLBG via @BreitbartNews. Great!!!"
2020-09-05 03:19:24,Jennifer Griffin of Fox News Did Not Confirm ‘Most Salacious‘ Part of Atlantic Story https://t.co/rUpbSWhHac via @BreitbartNews  All refuted by many witnesses. Jennifer Griffin should be fired for this kind of reporting. Never even called us for comment. @FoxNews is gone!
2020-09-05 02:58:25,"Exclusive: Nearly 700 U.S. Veterans Issue Open Letter in Support of Trump https://t.co/IoKXU2a9EU via @BreitbartNews Thank you! As we get closer and closer to the November 3rd Election, and as my poll numbers rocket up, the attacks get more and more vicious. I love our HEROES!"
2020-09-05 00:52:53,RT @generalkellogg: The Atlantic story is completely false. Absolutely lacks merit. I’ve been by the President’s side. He has always shown…
2020-09-05 00:52:49,"RT @MarkMeadows: In the time that I’ve known @realDonaldTrump, both as a member of Congress and most recently serving as his Chief of Staff…"
2020-09-05 00:52:31,"RT @DanScavino: I was with POTUS in France, with Sarah, and have been at his side throughout it all. Complete lies by “anonymous sources” t…"
2020-09-05 00:52:18,"RT @JMMulvaney1: I never heard the President disparage our war dead or wounded.   In fact, the exact opposite is true.  I was with him at t…"
2020-09-04 22:48:10,https://t.co/JCalVhUtFR
2020-09-04 22:47:26,https://t.co/jkGJRq8AjX
2020-09-04 22:47:10,https://t.co/YW80YyWCrn
2020-09-04 21:26:57,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/0yvP0TbKFt
2020-09-04 19:42:23,The United States of America will NOT be cutting funding to @starsandstripes magazine under my watch. It will continue to be a wonderful source of information to our Great Military!
2020-09-04 18:49:55,THANK YOU! #MAGA https://t.co/1vMZMmm6KZ
2020-09-04 17:37:20,"A GREAT HONOR, THANK YOU! https://t.co/SYM0wk5cqn"
2020-09-04 17:37:16,https://t.co/bA09LqxT15
2020-09-04 16:49:14,https://t.co/Pk5mnHHll6
2020-09-04 16:44:09,Another great day for peace with Middle East – Muslim-majority Kosovo and Israel have agreed to normalize ties and establish diplomatic relations. Well-done! More Islamic and Arab nations will follow soon!
2020-09-04 16:42:02,Congratulations to @predsednikrs Vucic for announcing the move of Serbia’s Embassy to Jerusalem by July. It is a brave and historic move!
2020-09-04 16:35:56,https://t.co/EtEMZ4rYXs
2020-09-04 16:34:28,...to bringing prosperity and peace to the Balkans and the world. I am proud to have assisted these leaders!
2020-09-04 16:34:27,Another day everyone thought would be impossible! Congratulations to @predsednikrs Vucic of Serbia and PM @Avdullah Hoti of Kosovo on committing to #EconomicNormalization! This is a major step forward...
2020-09-04 14:44:30,"The Atlantic Magazine is dying, like most magazines, so they make up a fake story in order to gain some relevance. Story already refuted, but this is what we are up against. Just like the Fake Dossier. You fight and and fight, and then people realize it was a total fraud!"
2020-09-04 13:04:55,"Great Jobs Numbers! 1.37 Million Jobs Added In August. Unemployment Rate Falls To 8.4% (Wow, much better than expected!). Broke the 10% level faster and deeper than thought possible."
2020-09-04 04:25:13,RT @julie_kelly2: So this seems like a good time to announce the forthcoming release of my very first book on #NeverTrump. Coming June 16!…
2020-09-04 03:40:54,"Why aren’t the Portland Police ARRESTING the cold blooded killer of Aaron “Jay” Danielson. Do your job, and do it fast. Everybody knows who this thug is. No wonder Portland is going to hell! @TheJusticeDept @FBI"
2020-09-04 03:17:35,"RT @JordanKarem1: Again, this is 100% false. I was next to @POTUS the whole day! The President was greatly disappointed when told we couldn…"
2020-09-04 02:36:58,"....John a loser and swear on whatever, or whoever, I was asked to swear on, that I never called our great fallen soldiers anything other than HEROES. This is more made up Fake News given by disgusting &amp; jealous failures in a disgraceful attempt to influence the 2020 Election!"
2020-09-04 02:36:58,"..Country, had to be approved by me, as President, &amp; I did so without hesitation  or complaint. Quite the contrary, I felt it was well deserved. I even sent Air Force One to bring his body, in casket, from Arizona to Washington. It was my honor to do so. Also, I never called.."
2020-09-04 02:36:58,"I was never a big fan of John McCain, disagreed with him on many things including ridiculous endless wars and the lack of success he had in dealing with the VA and our great Vets, but the lowering of our Nations American Flags, and the first class funeral he was given by our...."
2020-09-04 01:31:46,"THANK YOU LATROBE, PENNSYLVANIA! #MAGA 
https://t.co/vKyOTCesH2"
2020-09-03 22:57:21,RT @realDonaldTrump: Nancy Pelosi says she got “set up” by a Beauty Parlor owner. Maybe the Beauty Parlor owner should be running the House…
2020-09-03 22:35:19,"Landing soon - see you in Latrobe, Pennsylvania. Speech will be broadcast on @FoxNews  @OANN and @cspan at 6:45 P.M. Enjoy!"
2020-09-03 22:18:15,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/aYYsyWXeA4"
